Frequency (Hz),Trace 1 (dBV),Phase (deg),Trace 2 (dBV),Phase (deg)
1533.203125,-34.74693762770683,34.67443696175204,-42.23819001751605,150.2155076102216
1538.0859375,-27.87920283224054,44.0238088680487,-42.39001746706425,164.4388398413482
1542.96875,-27.57122480939398,64.01599442519087,-43.44889465324998,17.57874628374032
1547.8515625,-29.39067887344186,84.72029860054445,-47.07964361311929,43.05953890601787
1552.734375,-34.65275907380758,134.516425819823,-50.28707264283271,87.63417707395266
1557.6171875,-30.87381849486037,173.5537217341802,-50.96545399030062,63.46187217984099
1562.5,-28.2503487722339,178.7396907588718,-54.31452051079965,11.60219887814958
1567.3828125,-27.31249770931173,3.600312075696812,-63.25197656350411,83.55557267720133
1572.265625,-28.41842678021782,170.2211981682663,-57.39053466093831,33.0211036005776
1577.1484375,-30.86025413235566,153.0659935035056,-49.27028606123919,12.78776038396027
1582.03125,-37.8302064735182,155.6527974442074,-44.49260040798525,4.94000311321439
1586.9140625,-40.48407250409066,145.4525281952763,-44.92785993446972,12.42799654347927
1591.796875,-31.60931203675425,158.3266684690496,-48.0881623260215,25.17650473123961
1596.6796875,-30.6947402735106,164.6415945200517,-53.51366654242178,26.7643505889845
1601.5625,-32.59694882315371,164.0376181825367,-52.06859556810517,44.90818998115806
1606.4453125,-38.96150806662144,156.4679181093869,-49.76641064933486,34.75793377474039
1611.328125,-38.34665044379909,16.14298726231237,-48.72775419717684,142.9443983929973
1616.2109375,-26.33639140160532,14.92720929636581,-40.61395711400156,116.6583594204829
1621.09375,-21.26033349287414,17.10351199045198,-36.11931084180867,110.1976700464151
1625.9765625,-19.41460943865973,18.48100692468671,-34.0538481917368,103.3896931919738
1630.859375,-19.20274044020696,22.90527772206551,-34.10392730872019,105.6937283138987
1635.7421875,-20.03631210643112,29.66986721868107,-35.91836386646297,117.7105368952425
1640.625,-22.68045649791091,40.69352632601139,-38.91977695141021,139.3295851009952
1645.5078125,-27.48989568469629,64.84809646950266,-40.2785773982248,179.7698754897977
1650.390625,-30.96421878710213,117.2706756417911,-39.4568140709988,32.10341997870838
1655.2734375,-26.29841381936111,166.4058050617207,-39.32909125099341,62.40945098293574
1660.15625,-21.97242410819864,0.4671615845877233,-37.59660285883331,88.12559597757179
1665.0390625,-20.88194032011662,1.745356877239953,-37.06582562399681,100.2298545667482
1669.921875,-22.14687788699855,4.054818664861569,-39.68238077784493,115.0364038838747
1674.8046875,-25.94921969265309,15.72233432192473,-45.19027481633179,143.8054843831315
1679.6875,-33.59875832324331,51.47238089110031,-50.41912069850149,22.7991877297742
