binary,metric,value,config
deepsjeng_s,system.cpu.dcache.prefetcher.pfSpanPage,23040,nextline
deepsjeng_s,system.cpu.dcache.prefetcher.pfUsefulSpanPage,102,nextline
deepsjeng_s,system.cpu.dcache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,16515077696694,nextline
deepsjeng_s,system.cpu.dcache.tags.occupancies::cpu.dcache.prefetcher,250.714214,nextline
deepsjeng_s,system.cpu.dcache.tags.avgOccs::cpu.dcache.prefetcher,0.489676,nextline
deepsjeng_s,system.cpu.icache.overallMshrMisses::cpu.icache.prefetcher,74798,nextline
deepsjeng_s,system.cpu.icache.overallMshrMissLatency::cpu.icache.prefetcher,338722120,nextline
deepsjeng_s,system.cpu.icache.overallMshrMissRate::cpu.icache.prefetcher,inf,nextline
deepsjeng_s,system.cpu.icache.overallAvgMshrMissLatency::cpu.icache.prefetcher,4528.491671,nextline
deepsjeng_s,system.cpu.icache.HardPFReq.mshrMisses::cpu.icache.prefetcher,74798,nextline
deepsjeng_s,system.cpu.icache.HardPFReq.mshrMissLatency::cpu.icache.prefetcher,338722120,nextline
deepsjeng_s,system.cpu.icache.HardPFReq.mshrMissRate::cpu.icache.prefetcher,inf,nextline
deepsjeng_s,system.cpu.icache.HardPFReq.avgMshrMissLatency::cpu.icache.prefetcher,4528.491671,nextline
deepsjeng_s,system.cpu.icache.prefetcher.demandMshrMisses,20550,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfIssued,2050628,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfUnused,11591,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfUseful,39125,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfUsefulButMiss,0,nextline
deepsjeng_s,system.cpu.icache.prefetcher.accuracy,0.019080,nextline
deepsjeng_s,system.cpu.icache.prefetcher.coverage,0.655635,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfHitInCache,1963351,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfHitInMSHR,12479,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfHitInWB,0,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfLate,1975830,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfIdentified,2052676,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfBufferHit,1,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfInCache,0,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfRemovedDemand,2046,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfRemovedFull,0,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfSpanPage,20267,nextline
deepsjeng_s,system.cpu.icache.prefetcher.pfUsefulSpanPage,258,nextline
deepsjeng_s,system.cpu.icache.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,16515077696694,nextline
deepsjeng_s,system.cpu.icache.tags.occupancies::cpu.icache.prefetcher,369.825553,nextline
deepsjeng_s,system.cpu.icache.tags.avgOccs::cpu.icache.prefetcher,0.722316,nextline
deepsjeng_s,system.l2.demandHits::cpu.dcache.prefetcher,18194,nextline
deepsjeng_s,system.l2.demandHits::cpu.icache.prefetcher,74373,nextline
deepsjeng_s,system.l2.overallHits::cpu.dcache.prefetcher,18194,nextline
deepsjeng_s,system.l2.overallHits::cpu.icache.prefetcher,74373,nextline
deepsjeng_s,system.l2.demandMisses::cpu.dcache.prefetcher,2996,nextline
deepsjeng_s,system.l2.demandMisses::cpu.icache.prefetcher,425,nextline
deepsjeng_s,system.l2.overallMisses::cpu.dcache.prefetcher,2996,nextline
deepsjeng_s,system.l2.overallMisses::cpu.icache.prefetcher,425,nextline
deepsjeng_s,system.l2.demandMissLatency::cpu.dcache.prefetcher,245566156,nextline
deepsjeng_s,system.l2.demandMissLatency::cpu.icache.prefetcher,17650998,nextline
deepsjeng_s,system.l2.overallMissLatency::cpu.dcache.prefetcher,245566156,nextline
deepsjeng_s,system.l2.overallMissLatency::cpu.icache.prefetcher,17650998,nextline
deepsjeng_s,system.l2.demandAccesses::cpu.dcache.prefetcher,21190,nextline
deepsjeng_s,system.l2.demandAccesses::cpu.icache.prefetcher,74798,nextline
deepsjeng_s,system.l2.overallAccesses::cpu.dcache.prefetcher,21190,nextline
deepsjeng_s,system.l2.overallAccesses::cpu.icache.prefetcher,74798,nextline
deepsjeng_s,system.l2.demandMissRate::cpu.dcache.prefetcher,0.141387,nextline
deepsjeng_s,system.l2.demandMissRate::cpu.icache.prefetcher,0.005682,nextline
deepsjeng_s,system.l2.overallMissRate::cpu.dcache.prefetcher,0.141387,nextline
deepsjeng_s,system.l2.overallMissRate::cpu.icache.prefetcher,0.005682,nextline
deepsjeng_s,system.l2.demandAvgMissLatency::cpu.dcache.prefetcher,81964.671562,nextline
deepsjeng_s,system.l2.demandAvgMissLatency::cpu.icache.prefetcher,41531.760000,nextline
deepsjeng_s,system.l2.overallAvgMissLatency::cpu.dcache.prefetcher,81964.671562,nextline
deepsjeng_s,system.l2.overallAvgMissLatency::cpu.icache.prefetcher,41531.760000,nextline
deepsjeng_s,system.l2.demandMshrHits::cpu.dcache.prefetcher,783,nextline
deepsjeng_s,system.l2.demandMshrHits::cpu.icache.prefetcher,308,nextline
deepsjeng_s,system.l2.overallMshrHits::cpu.dcache.prefetcher,783,nextline
deepsjeng_s,system.l2.overallMshrHits::cpu.icache.prefetcher,308,nextline
deepsjeng_s,system.l2.demandMshrMisses::cpu.dcache.prefetcher,2213,nextline
deepsjeng_s,system.l2.demandMshrMisses::cpu.icache.prefetcher,117,nextline
deepsjeng_s,system.l2.overallMshrMisses::cpu.dcache.prefetcher,2213,nextline
deepsjeng_s,system.l2.overallMshrMisses::cpu.icache.prefetcher,117,nextline
deepsjeng_s,system.l2.overallMshrMisses::l2.prefetcher,4872,nextline
deepsjeng_s,system.l2.demandMshrMissLatency::cpu.dcache.prefetcher,177435030,nextline
deepsjeng_s,system.l2.demandMshrMissLatency::cpu.icache.prefetcher,7964028,nextline
deepsjeng_s,system.l2.overallMshrMissLatency::cpu.dcache.prefetcher,177435030,nextline
deepsjeng_s,system.l2.overallMshrMissLatency::cpu.icache.prefetcher,7964028,nextline
deepsjeng_s,system.l2.overallMshrMissLatency::l2.prefetcher,234562140,nextline
deepsjeng_s,system.l2.demandMshrMissRate::cpu.dcache.prefetcher,0.104436,nextline
deepsjeng_s,system.l2.demandMshrMissRate::cpu.icache.prefetcher,0.001564,nextline
deepsjeng_s,system.l2.overallMshrMissRate::cpu.dcache.prefetcher,0.104436,nextline
deepsjeng_s,system.l2.overallMshrMissRate::cpu.icache.prefetcher,0.001564,nextline
deepsjeng_s,system.l2.overallMshrMissRate::l2.prefetcher,inf,nextline
deepsjeng_s,system.l2.demandAvgMshrMissLatency::cpu.dcache.prefetcher,80178.504293,nextline
deepsjeng_s,system.l2.demandAvgMshrMissLatency::cpu.icache.prefetcher,68068.615385,nextline
deepsjeng_s,system.l2.overallAvgMshrMissLatency::cpu.dcache.prefetcher,80178.504293,nextline
deepsjeng_s,system.l2.overallAvgMshrMissLatency::cpu.icache.prefetcher,68068.615385,nextline
deepsjeng_s,system.l2.overallAvgMshrMissLatency::l2.prefetcher,48144.938424,nextline
deepsjeng_s,system.l2.HardPFReq.mshrMisses::l2.prefetcher,4872,nextline
deepsjeng_s,system.l2.HardPFReq.mshrMissLatency::l2.prefetcher,234562140,nextline
deepsjeng_s,system.l2.HardPFReq.mshrMissRate::l2.prefetcher,inf,nextline
deepsjeng_s,system.l2.HardPFReq.avgMshrMissLatency::l2.prefetcher,48144.938424,nextline
deepsjeng_s,system.l2.ReadCleanReq.hits::cpu.icache.prefetcher,74373,nextline
deepsjeng_s,system.l2.ReadCleanReq.misses::cpu.icache.prefetcher,425,nextline
deepsjeng_s,system.l2.ReadCleanReq.missLatency::cpu.icache.prefetcher,17650998,nextline
deepsjeng_s,system.l2.ReadCleanReq.accesses::cpu.icache.prefetcher,74798,nextline
deepsjeng_s,system.l2.ReadCleanReq.missRate::cpu.icache.prefetcher,0.005682,nextline
deepsjeng_s,system.l2.ReadCleanReq.avgMissLatency::cpu.icache.prefetcher,41531.760000,nextline
deepsjeng_s,system.l2.ReadCleanReq.mshrHits::cpu.icache.prefetcher,308,nextline
deepsjeng_s,system.l2.ReadCleanReq.mshrMisses::cpu.icache.prefetcher,117,nextline
deepsjeng_s,system.l2.ReadCleanReq.mshrMissLatency::cpu.icache.prefetcher,7964028,nextline
deepsjeng_s,system.l2.ReadCleanReq.mshrMissRate::cpu.icache.prefetcher,0.001564,nextline
deepsjeng_s,system.l2.ReadCleanReq.avgMshrMissLatency::cpu.icache.prefetcher,68068.615385,nextline
deepsjeng_s,system.l2.ReadSharedReq.hits::cpu.dcache.prefetcher,18194,nextline
deepsjeng_s,system.l2.ReadSharedReq.misses::cpu.dcache.prefetcher,2996,nextline
deepsjeng_s,system.l2.ReadSharedReq.missLatency::cpu.dcache.prefetcher,245566156,nextline
deepsjeng_s,system.l2.ReadSharedReq.accesses::cpu.dcache.prefetcher,21190,nextline
deepsjeng_s,system.l2.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.141387,nextline
deepsjeng_s,system.l2.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,81964.671562,nextline
deepsjeng_s,system.l2.ReadSharedReq.mshrHits::cpu.dcache.prefetcher,783,nextline
deepsjeng_s,system.l2.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,2213,nextline
deepsjeng_s,system.l2.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,177435030,nextline
deepsjeng_s,system.l2.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.104436,nextline
deepsjeng_s,system.l2.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,80178.504293,nextline
deepsjeng_s,system.l2.prefetcher.demandMshrMisses,4998,nextline
deepsjeng_s,system.l2.prefetcher.pfIssued,115314,nextline
deepsjeng_s,system.l2.prefetcher.pfUnused,1270,nextline
deepsjeng_s,system.l2.prefetcher.pfUseful,646,nextline
deepsjeng_s,system.l2.prefetcher.pfUsefulButMiss,0,nextline
deepsjeng_s,system.l2.prefetcher.accuracy,0.005602,nextline
deepsjeng_s,system.l2.prefetcher.coverage,0.114458,nextline
deepsjeng_s,system.l2.prefetcher.pfHitInCache,108285,nextline
deepsjeng_s,system.l2.prefetcher.pfHitInMSHR,2157,nextline
deepsjeng_s,system.l2.prefetcher.pfHitInWB,0,nextline
deepsjeng_s,system.l2.prefetcher.pfLate,110442,nextline
deepsjeng_s,system.l2.prefetcher.pfIdentified,130016,nextline
deepsjeng_s,system.l2.prefetcher.pfBufferHit,0,nextline
deepsjeng_s,system.l2.prefetcher.pfInCache,0,nextline
deepsjeng_s,system.l2.prefetcher.pfRemovedDemand,14702,nextline
deepsjeng_s,system.l2.prefetcher.pfRemovedFull,0,nextline
deepsjeng_s,system.l2.prefetcher.pfSpanPage,1562,nextline
deepsjeng_s,system.l2.prefetcher.pfUsefulSpanPage,10,nextline
deepsjeng_s,system.l2.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,16515077696694,nextline
deepsjeng_s,system.l2.tags.occupancies::cpu.dcache.prefetcher,829.511061,nextline
deepsjeng_s,system.l2.tags.occupancies::cpu.icache.prefetcher,78.842103,nextline
deepsjeng_s,system.l2.tags.occupancies::l2.prefetcher,1503.153041,nextline
deepsjeng_s,system.l2.tags.avgOccs::cpu.dcache.prefetcher,0.202517,nextline
deepsjeng_s,system.l2.tags.avgOccs::cpu.icache.prefetcher,0.019249,nextline
deepsjeng_s,system.l2.tags.avgOccs::l2.prefetcher,0.366981,nextline
deepsjeng_s,system.l3.demandHits::cpu.dcache.prefetcher,87,nextline
deepsjeng_s,system.l3.demandHits::cpu.icache.prefetcher,23,nextline
deepsjeng_s,system.l3.demandHits::l2.prefetcher,617,nextline
deepsjeng_s,system.l3.overallHits::cpu.dcache.prefetcher,87,nextline
deepsjeng_s,system.l3.overallHits::cpu.icache.prefetcher,23,nextline
deepsjeng_s,system.l3.overallHits::l2.prefetcher,617,nextline
deepsjeng_s,system.l3.demandMisses::cpu.dcache.prefetcher,2126,nextline
deepsjeng_s,system.l3.demandMisses::cpu.icache.prefetcher,94,nextline
deepsjeng_s,system.l3.demandMisses::l2.prefetcher,3155,nextline
deepsjeng_s,system.l3.overallMisses::cpu.dcache.prefetcher,2126,nextline
deepsjeng_s,system.l3.overallMisses::cpu.icache.prefetcher,94,nextline
deepsjeng_s,system.l3.overallMisses::l2.prefetcher,3155,nextline
deepsjeng_s,system.l3.demandMissLatency::cpu.dcache.prefetcher,167965220,nextline
deepsjeng_s,system.l3.demandMissLatency::cpu.icache.prefetcher,7334658,nextline
deepsjeng_s,system.l3.demandMissLatency::l2.prefetcher,228963784,nextline
deepsjeng_s,system.l3.overallMissLatency::cpu.dcache.prefetcher,167965220,nextline
deepsjeng_s,system.l3.overallMissLatency::cpu.icache.prefetcher,7334658,nextline
deepsjeng_s,system.l3.overallMissLatency::l2.prefetcher,228963784,nextline
deepsjeng_s,system.l3.demandAccesses::cpu.dcache.prefetcher,2213,nextline
deepsjeng_s,system.l3.demandAccesses::cpu.icache.prefetcher,117,nextline
deepsjeng_s,system.l3.demandAccesses::l2.prefetcher,3772,nextline
deepsjeng_s,system.l3.overallAccesses::cpu.dcache.prefetcher,2213,nextline
deepsjeng_s,system.l3.overallAccesses::cpu.icache.prefetcher,117,nextline
deepsjeng_s,system.l3.overallAccesses::l2.prefetcher,3772,nextline
deepsjeng_s,system.l3.demandMissRate::cpu.dcache.prefetcher,0.960687,nextline
deepsjeng_s,system.l3.demandMissRate::cpu.icache.prefetcher,0.803419,nextline
deepsjeng_s,system.l3.demandMissRate::l2.prefetcher,0.836426,nextline
deepsjeng_s,system.l3.overallMissRate::cpu.dcache.prefetcher,0.960687,nextline
deepsjeng_s,system.l3.overallMissRate::cpu.icache.prefetcher,0.803419,nextline
deepsjeng_s,system.l3.overallMissRate::l2.prefetcher,0.836426,nextline
deepsjeng_s,system.l3.demandAvgMissLatency::cpu.dcache.prefetcher,79005.277516,nextline
deepsjeng_s,system.l3.demandAvgMissLatency::cpu.icache.prefetcher,78028.276596,nextline
deepsjeng_s,system.l3.demandAvgMissLatency::l2.prefetcher,72571.722345,nextline
deepsjeng_s,system.l3.overallAvgMissLatency::cpu.dcache.prefetcher,79005.277516,nextline
deepsjeng_s,system.l3.overallAvgMissLatency::cpu.icache.prefetcher,78028.276596,nextline
deepsjeng_s,system.l3.overallAvgMissLatency::l2.prefetcher,72571.722345,nextline
deepsjeng_s,system.l3.demandMshrHits::cpu.dcache.prefetcher,32,nextline
deepsjeng_s,system.l3.demandMshrHits::cpu.icache.prefetcher,4,nextline
deepsjeng_s,system.l3.demandMshrHits::l2.prefetcher,1024,nextline
deepsjeng_s,system.l3.overallMshrHits::cpu.dcache.prefetcher,32,nextline
deepsjeng_s,system.l3.overallMshrHits::cpu.icache.prefetcher,4,nextline
deepsjeng_s,system.l3.overallMshrHits::l2.prefetcher,1024,nextline
deepsjeng_s,system.l3.demandMshrMisses::cpu.dcache.prefetcher,2094,nextline
deepsjeng_s,system.l3.demandMshrMisses::cpu.icache.prefetcher,90,nextline
deepsjeng_s,system.l3.demandMshrMisses::l2.prefetcher,2131,nextline
deepsjeng_s,system.l3.overallMshrMisses::cpu.dcache.prefetcher,2094,nextline
deepsjeng_s,system.l3.overallMshrMisses::cpu.icache.prefetcher,90,nextline
deepsjeng_s,system.l3.overallMshrMisses::l2.prefetcher,2131,nextline
deepsjeng_s,system.l3.overallMshrMisses::l3.prefetcher,3368,nextline
deepsjeng_s,system.l3.demandMshrMissLatency::cpu.dcache.prefetcher,155994868,nextline
deepsjeng_s,system.l3.demandMshrMissLatency::cpu.icache.prefetcher,6713613,nextline
deepsjeng_s,system.l3.demandMshrMissLatency::l2.prefetcher,154190640,nextline
deepsjeng_s,system.l3.overallMshrMissLatency::cpu.dcache.prefetcher,155994868,nextline
deepsjeng_s,system.l3.overallMshrMissLatency::cpu.icache.prefetcher,6713613,nextline
deepsjeng_s,system.l3.overallMshrMissLatency::l2.prefetcher,154190640,nextline
deepsjeng_s,system.l3.overallMshrMissLatency::l3.prefetcher,215482587,nextline
deepsjeng_s,system.l3.demandMshrMissRate::cpu.dcache.prefetcher,0.946227,nextline
deepsjeng_s,system.l3.demandMshrMissRate::cpu.icache.prefetcher,0.769231,nextline
deepsjeng_s,system.l3.demandMshrMissRate::l2.prefetcher,0.564952,nextline
deepsjeng_s,system.l3.overallMshrMissRate::cpu.dcache.prefetcher,0.946227,nextline
deepsjeng_s,system.l3.overallMshrMissRate::cpu.icache.prefetcher,0.769231,nextline
deepsjeng_s,system.l3.overallMshrMissRate::l2.prefetcher,0.564952,nextline
deepsjeng_s,system.l3.overallMshrMissRate::l3.prefetcher,inf,nextline
deepsjeng_s,system.l3.demandAvgMshrMissLatency::cpu.dcache.prefetcher,74496.116523,nextline
deepsjeng_s,system.l3.demandAvgMshrMissLatency::cpu.icache.prefetcher,74595.700000,nextline
deepsjeng_s,system.l3.demandAvgMshrMissLatency::l2.prefetcher,72356.001877,nextline
deepsjeng_s,system.l3.overallAvgMshrMissLatency::cpu.dcache.prefetcher,74496.116523,nextline
deepsjeng_s,system.l3.overallAvgMshrMissLatency::cpu.icache.prefetcher,74595.700000,nextline
deepsjeng_s,system.l3.overallAvgMshrMissLatency::l2.prefetcher,72356.001877,nextline
deepsjeng_s,system.l3.overallAvgMshrMissLatency::l3.prefetcher,63979.390439,nextline
deepsjeng_s,system.l3.HardPFReq.mshrMisses::l3.prefetcher,3368,nextline
deepsjeng_s,system.l3.HardPFReq.mshrMissLatency::l3.prefetcher,215482587,nextline
deepsjeng_s,system.l3.HardPFReq.mshrMissRate::l3.prefetcher,inf,nextline
deepsjeng_s,system.l3.HardPFReq.avgMshrMissLatency::l3.prefetcher,63979.390439,nextline
deepsjeng_s,system.l3.ReadSharedReq.hits::cpu.dcache.prefetcher,87,nextline
deepsjeng_s,system.l3.ReadSharedReq.hits::cpu.icache.prefetcher,23,nextline
deepsjeng_s,system.l3.ReadSharedReq.hits::l2.prefetcher,617,nextline
deepsjeng_s,system.l3.ReadSharedReq.misses::cpu.dcache.prefetcher,2126,nextline
deepsjeng_s,system.l3.ReadSharedReq.misses::cpu.icache.prefetcher,94,nextline
deepsjeng_s,system.l3.ReadSharedReq.misses::l2.prefetcher,3155,nextline
deepsjeng_s,system.l3.ReadSharedReq.missLatency::cpu.dcache.prefetcher,167965220,nextline
deepsjeng_s,system.l3.ReadSharedReq.missLatency::cpu.icache.prefetcher,7334658,nextline
deepsjeng_s,system.l3.ReadSharedReq.missLatency::l2.prefetcher,228963784,nextline
deepsjeng_s,system.l3.ReadSharedReq.accesses::cpu.dcache.prefetcher,2213,nextline
deepsjeng_s,system.l3.ReadSharedReq.accesses::cpu.icache.prefetcher,117,nextline
deepsjeng_s,system.l3.ReadSharedReq.accesses::l2.prefetcher,3772,nextline
deepsjeng_s,system.l3.ReadSharedReq.missRate::cpu.dcache.prefetcher,0.960687,nextline
deepsjeng_s,system.l3.ReadSharedReq.missRate::cpu.icache.prefetcher,0.803419,nextline
deepsjeng_s,system.l3.ReadSharedReq.missRate::l2.prefetcher,0.836426,nextline
deepsjeng_s,system.l3.ReadSharedReq.avgMissLatency::cpu.dcache.prefetcher,79005.277516,nextline
deepsjeng_s,system.l3.ReadSharedReq.avgMissLatency::cpu.icache.prefetcher,78028.276596,nextline
deepsjeng_s,system.l3.ReadSharedReq.avgMissLatency::l2.prefetcher,72571.722345,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrHits::cpu.dcache.prefetcher,32,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrHits::cpu.icache.prefetcher,4,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrHits::l2.prefetcher,1024,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMisses::cpu.dcache.prefetcher,2094,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMisses::cpu.icache.prefetcher,90,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMisses::l2.prefetcher,2131,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.dcache.prefetcher,155994868,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMissLatency::cpu.icache.prefetcher,6713613,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMissLatency::l2.prefetcher,154190640,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMissRate::cpu.dcache.prefetcher,0.946227,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMissRate::cpu.icache.prefetcher,0.769231,nextline
deepsjeng_s,system.l3.ReadSharedReq.mshrMissRate::l2.prefetcher,0.564952,nextline
deepsjeng_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.dcache.prefetcher,74496.116523,nextline
deepsjeng_s,system.l3.ReadSharedReq.avgMshrMissLatency::cpu.icache.prefetcher,74595.700000,nextline
deepsjeng_s,system.l3.ReadSharedReq.avgMshrMissLatency::l2.prefetcher,72356.001877,nextline
deepsjeng_s,system.l3.prefetcher.demandMshrMisses,6812,nextline
deepsjeng_s,system.l3.prefetcher.pfIssued,8455,nextline
deepsjeng_s,system.l3.prefetcher.pfUseful,504,nextline
deepsjeng_s,system.l3.prefetcher.pfUsefulButMiss,0,nextline
deepsjeng_s,system.l3.prefetcher.accuracy,0.059610,nextline
deepsjeng_s,system.l3.prefetcher.coverage,0.068890,nextline
deepsjeng_s,system.l3.prefetcher.pfHitInCache,912,nextline
deepsjeng_s,system.l3.prefetcher.pfHitInMSHR,4175,nextline
deepsjeng_s,system.l3.prefetcher.pfHitInWB,0,nextline
deepsjeng_s,system.l3.prefetcher.pfLate,5087,nextline
deepsjeng_s,system.l3.prefetcher.pfIdentified,8614,nextline
deepsjeng_s,system.l3.prefetcher.pfBufferHit,0,nextline
deepsjeng_s,system.l3.prefetcher.pfInCache,0,nextline
deepsjeng_s,system.l3.prefetcher.pfRemovedDemand,159,nextline
deepsjeng_s,system.l3.prefetcher.pfRemovedFull,0,nextline
deepsjeng_s,system.l3.prefetcher.pfSpanPage,156,nextline
deepsjeng_s,system.l3.prefetcher.pfUsefulSpanPage,7,nextline
deepsjeng_s,system.l3.prefetcher.power_state.pwrStateResidencyTicks::UNDEFINED,16515077696694,nextline
deepsjeng_s,system.l3.tags.occupancies::cpu.dcache.prefetcher,1176.550432,nextline
deepsjeng_s,system.l3.tags.occupancies::cpu.icache.prefetcher,88.050544,nextline
deepsjeng_s,system.l3.tags.occupancies::l2.prefetcher,1247.298007,nextline
